DriverNumber,Season,RoundNumber,TeamName,Position,QualiPosition,FastestTime,LastFinish,RollingAverage3,RollingStd3,Delta
22,2025,12,Red Bull Racing,15.0,12.0,85.826,16.0,13.333333333333334,5.773502691896257,0.9339999999999975
23,2025,12,Williams,8.0,14.0,85.889,20.0,12.0,2.645751311064592,0.9969999999999999
27,2025,12,Kick Sauber,3.0,19.0,86.574,9.0,11.0,6.244997998398397,1.6820000000000022
30,2025,12,Racing Bulls,20.0,16.0,86.44,6.0,12.333333333333334,7.094598884597586,1.5480000000000018
31,2025,12,Haas F1 Team,13.0,15.0,85.95,10.0,10.666666666666666,4.618802153517016,1.058000000000007
43,2025,12,Alpine,20.0,20.0,87.06,15.0,14.333333333333334,1.1547005383792512,2.1680000000000064
44,2025,12,Ferrari,4.0,5.0,85.084,4.0,2.3333333333333335,1.5275252316519174,0.19200000000000728
55,2025,12,Williams,12.0,11.0,85.746,20.0,10.0,8.660254037844382,0.8539999999999992
63,2025,12,Mercedes,10.0,4.0,85.029,5.0,9.666666666666666,9.073771725877465,0.13700000000000045
81,2025,12,McLaren,2.0,2.0,84.995,2.0,8.666666666666666,9.865765724632494,0.10300000000000864
87,2025,12,Haas F1 Team,11.0,8.0,85.471,11.0,13.0,3.4641016151377504,0.5790000000000077
1,2025,13,Red Bull Racing,4.0,4.0,100.903,5.0,2.3333333333333335,2.3094010767585087,30.336000000000013
4,2025,13,McLaren,2.0,1.0,100.562,1.0,5.333333333333333,2.886751345948133,29.995000000000005
5,2025,13,Kick Sauber,9.0,10.0,101.336,20.0,13.666666666666666,5.507570547286101,30.769000000000005
6,2025,13,Racing Bulls,20.0,8.0,101.281,20.0,19.333333333333332,1.1547005383792495,30.714000000000013
10,2025,13,Alpine,10.0,13.0,101.633,6.0,11.666666666666666,8.50490054811538,31.066000000000003
12,2025,13,Mercedes,16.0,18.0,102.139,20.0,14.333333333333334,9.814954576223638,31.572000000000003
14,2025,13,Aston Martin,17.0,19.0,102.385,9.0,7.0,4.582575694955844,31.818000000000012
16,2025,13,Ferrari,3.0,3.0,100.9,14.0,10.0,8.717797887081348,30.333000000000013
18,2025,13,Aston Martin,14.0,20.0,102.502,7.0,10.666666666666666,0.5773502691896316,31.935000000000002
22,2025,13,Red Bull Racing,13.0,7.0,101.245,15.0,14.333333333333334,5.033222956847167,30.67800000000001
23,2025,13,Williams,6.0,5.0,101.201,8.0,13.0,4.582575694955841,30.634
27,2025,13,Kick Sauber,12.0,14.0,101.707,3.0,9.333333333333334,5.507570547286101,31.14
30,2025,13,Racing Bulls,8.0,9.0,101.297,20.0,15.333333333333334,8.082903768654761,30.730000000000004
31,2025,13,Haas F1 Team,15.0,11.0,101.525,13.0,12.333333333333334,4.932882862316252,30.958000000000013
43,2025,13,Alpine,19.0,17.0,102.022,20.0,16.0,3.605551275463989,31.455000000000013
44,2025,13,Ferrari,7.0,16.0,101.939,4.0,3.6666666666666665,2.0816659994661157,31.372
55,2025,13,Williams,18.0,15.0,101.691,12.0,5.0,0.9999999999999609,31.12400000000001
63,2025,13,Mercedes,5.0,6.0,101.254,10.0,9.333333333333334,7.094598884597588,30.687000000000012
81,2025,13,McLaren,1.0,2.0,100.626,2.0,4.0,4.358898943540668,30.05900000000001
87,2025,13,Haas F1 Team,11.0,12.0,101.617,11.0,11.0,0.0,31.05000000000001
1,2025,14,Red Bull Racing,9.0,8.0,75.547,4.0,2.0,1.7320508075688843,0.6569999999999965
4,2025,14,McLaren,1.0,3.0,74.89,2.0,8.333333333333334,3.5118845842842537,0.0
5,2025,14,Kick Sauber,6.0,7.0,75.586,9.0,9.0,0.9999999999999964,0.695999999999998
6,2025,14,Racing Bulls,11.0,10.0,75.469,20.0,18.666666666666668,1.1547005383792495,0.5789999999999935
10,2025,14,Alpine,19.0,17.0,75.966,10.0,12.333333333333334,3.0550504633038877,1.0759999999999934
12,2025,14,Mercedes,10.0,15.0,75.782,16.0,18.666666666666668,2.3094010767584976,0.8919999999999959
14,2025,14,Aston Martin,5.0,5.0,75.281,17.0,7.333333333333333,2.0816659994661424,0.39100000000000534
16,2025,14,Ferrari,4.0,1.0,75.372,3.0,4.333333333333333,1.5275252316519468,0.4819999999999993
18,2025,14,Aston Martin,7.0,6.0,75.129,14.0,12.666666666666666,2.88675134594813,0.23900000000000432
22,2025,14,Red Bull Racing,17.0,16.0,75.899,13.0,16.333333333333332,3.5118845842842474,1.0090000000000003
23,2025,14,Williams,15.0,20.0,76.223,6.0,9.666666666666666,2.516611478423585,1.3329999999999984
27,2025,14,Kick Sauber,13.0,19.0,76.081,12.0,15.666666666666666,3.2145502536643167,1.1910000000000025
30,2025,14,Racing Bulls,8.0,9.0,75.63,8.0,11.333333333333334,7.571877794400362,0.7399999999999949
31,2025,14,Haas F1 Team,16.0,18.0,76.023,15.0,12.0,7.000000000000004,1.1329999999999956
43,2025,14,Alpine,18.0,14.0,75.875,19.0,18.0,2.6457513110645907,0.9849999999999994
44,2025,14,Ferrari,12.0,12.0,75.702,7.0,9.0,9.848857801796104,0.8119999999999976
55,2025,14,Williams,14.0,13.0,75.652,18.0,4.0,1.7320508075688634,0.7620000000000005
63,2025,14,Mercedes,3.0,4.0,75.201,5.0,9.666666666666666,8.962886439832502,0.31099999999999284
81,2025,14,McLaren,2.0,2.0,74.941,1.0,5.0,6.082762530298216,0.05100000000000193
87,2025,14,Haas F1 Team,20.0,11.0,75.694,11.0,11.0,0.0,0.804000000000002
1,2025,15,Red Bull Racing,2.0,3.0,68.925,9.0,2.6666666666666665,2.0816659994661375,0.262999999999991
4,2025,15,McLaren,18.0,2.0,68.674,1.0,3.3333333333333335,3.214550253664319,0.012000000000000455
5,2025,15,Kick Sauber,15.0,13.0,69.622,6.0,9.333333333333334,4.163331998932264,0.9599999999999937
6,2025,15,Racing Bulls,3.0,4.0,69.208,11.0,15.666666666666666,4.041451884327379,0.5459999999999923
10,2025,15,Alpine,17.0,14.0,69.637,19.0,8.666666666666666,2.516611478423574,0.9749999999999943
12,2025,15,Mercedes,16.0,11.0,69.493,10.0,15.333333333333334,5.0332229568471645,0.8309999999999889
14,2025,15,Aston Martin,8.0,10.0,69.366,5.0,10.333333333333334,4.509249752822896,0.7039999999999935
16,2025,15,Ferrari,20.0,6.0,69.304,4.0,3.3333333333333335,0.5773502691896258,0.6419999999999959
18,2025,15,Aston Martin,7.0,20.0,,7.0,14.333333333333334,5.131601439446885,
22,2025,15,Red Bull Racing,9.0,12.0,69.622,17.0,19.0,1.7320508075688805,0.9599999999999937
23,2025,15,Williams,5.0,15.0,69.652,15.0,12.333333333333334,1.527525231651947,0.9899999999999949
27,2025,15,Kick Sauber,14.0,17.0,70.195,13.0,12.333333333333334,1.1547005383792464,1.532999999999987
30,2025,15,Racing Bulls,12.0,8.0,69.383,8.0,12.0,6.928203230275507,0.7209999999999894
31,2025,15,Haas F1 Team,10.0,18.0,70.197,16.0,14.666666666666666,5.507570547286101,1.5349999999999966
43,2025,15,Alpine,11.0,16.0,70.104,18.0,19.0,1.0,1.441999999999993
44,2025,15,Ferrari,20.0,7.0,69.261,12.0,5.0,2.6457513110645796,0.5989999999999895
55,2025,15,Williams,13.0,9.0,69.472,14.0,4.666666666666667,3.511884584284234,0.8099999999999881
63,2025,15,Mercedes,4.0,5.0,69.255,3.0,8.333333333333334,7.0945988845975885,0.5929999999999893
81,2025,15,McLaren,1.0,1.0,68.662,2.0,4.333333333333333,2.516611478423574,0.0
87,2025,15,Haas F1 Team,6.0,19.0,70.262,20.0,14.0,5.19615242270663,1.5999999999999943
1,2025,16,Red Bull Racing,1.0,1.0,78.792,2.0,2.6666666666666665,2.886751345948132,0.0
4,2025,16,McLaren,2.0,2.0,78.869,18.0,4.0,2.6457513110645863,0.07699999999999818
5,2025,16,Kick Sauber,8.0,8.0,79.323,15.0,16.333333333333332,3.214550253664318,0.5309999999999917
6,2025,16,Racing Bulls,10.0,16.0,79.917,3.0,12.0,7.93725393319377,1.125
10,2025,16,Alpine,16.0,19.0,80.103,17.0,11.0,3.6055512754639842,1.3109999999999928
12,2025,16,Mercedes,9.0,7.0,79.2,16.0,14.0,3.4641016151377517,0.40800000000000125
14,2025,16,Aston Martin,20.0,9.0,79.362,8.0,13.0,6.244997998398397,0.5699999999999932
16,2025,16,Ferrari,4.0,4.0,79.007,20.0,2.3333333333333335,1.5275252316519417,0.2150000000000034
18,2025,16,Aston Martin,18.0,17.0,79.948,7.0,19.666666666666668,0.5773502691896386,1.1559999999999917
22,2025,16,Red Bull Racing,13.0,10.0,79.433,9.0,15.333333333333334,4.163331998932267,0.6410000000000053
23,2025,16,Williams,7.0,14.0,79.583,5.0,11.333333333333334,7.767453465154029,0.7909999999999968
27,2025,16,Kick Sauber,20.0,12.0,79.498,14.0,15.0,1.732050807568874,0.7060000000000031
30,2025,16,Racing Bulls,14.0,20.0,80.279,12.0,9.333333333333334,2.309401076758492,1.4869999999999948
31,2025,16,Haas F1 Team,15.0,15.0,79.707,10.0,11.333333333333334,2.516611478423598,0.914999999999992
43,2025,16,Alpine,17.0,18.0,79.992,11.0,13.666666666666666,3.7859388972001824,1.2000000000000028
44,2025,16,Ferrari,6.0,5.0,79.124,20.0,5.0,0.0,0.33199999999999363
55,2025,16,Williams,11.0,13.0,79.528,13.0,4.666666666666667,1.154700538379214,0.7360000000000042
63,2025,16,Mercedes,5.0,6.0,79.157,4.0,5.666666666666667,2.3094010767585047,0.3649999999999949
81,2025,16,McLaren,3.0,3.0,78.982,1.0,2.0,0.9999999999999721,0.18999999999999773
87,2025,16,Haas F1 Team,12.0,11.0,79.446,6.0,12.333333333333334,7.094598884597585,0.6539999999999964
1,2025,17,Red Bull Racing,1.0,1.0,101.117,1.0,4.333333333333333,3.055050463303898,17.339
4,2025,17,McLaren,7.0,7.0,101.322,2.0,3.6666666666666665,0.577350269189602,17.543999999999997
5,2025,17,Kick Sauber,11.0,13.0,102.277,8.0,12.0,6.928203230275509,18.498999999999995
6,2025,17,Racing Bulls,10.0,8.0,101.647,10.0,15.0,4.999999999999998,17.869
10,2025,17,Alpine,18.0,18.0,103.139,16.0,11.333333333333334,1.1547005383792366,19.36099999999999
12,2025,17,Mercedes,4.0,4.0,101.464,9.0,11.666666666666666,3.7859388972001793,17.685999999999993
14,2025,17,Aston Martin,15.0,11.0,101.857,20.0,10.666666666666666,8.082903768654766,18.078999999999994
16,2025,17,Ferrari,9.0,10.0,101.458,4.0,3.0,1.7320508075688734,17.679999999999993
18,2025,17,Aston Martin,17.0,14.0,102.101,18.0,12.0,6.557438524302,18.322999999999993
22,2025,17,Red Bull Racing,6.0,6.0,101.788,13.0,18.333333333333332,2.8867513459481318,18.00999999999999
23,2025,17,Williams,13.0,19.0,103.778,7.0,13.333333333333334,6.506407098647712,20.0
27,2025,17,Kick Sauber,16.0,17.0,102.916,20.0,15.666666666666666,4.509249752822893,19.13799999999999
30,2025,17,Racing Bulls,5.0,3.0,101.537,14.0,11.333333333333334,3.055050463303886,17.759
31,2025,17,Haas F1 Team,14.0,20.0,103.004,15.0,14.0,6.557438524302,19.226
43,2025,17,Alpine,19.0,16.0,102.779,17.0,12.333333333333334,4.509249752822893,19.00099999999999
44,2025,17,Ferrari,8.0,12.0,101.821,6.0,12.666666666666666,6.350852961085889,18.042999999999992
55,2025,17,Williams,3.0,2.0,101.595,11.0,13.666666666666666,9.291573243177568,17.816999999999993
63,2025,17,Mercedes,2.0,5.0,101.455,5.0,7.0,6.082762530298221,17.676999999999992
81,2025,17,McLaren,20.0,9.0,101.414,3.0,2.0,0.9999999999999721,17.635999999999996
87,2025,17,Haas F1 Team,12.0,15.0,102.666,12.0,12.666666666666666,7.0237691685684895,18.88799999999999
1,2025,18,Red Bull Racing,2.0,2.0,89.34,1.0,1.3333333333333333,0.5773502691896398,0.18200000000000216
4,2025,18,McLaren,3.0,5.0,89.586,7.0,4.333333333333333,4.932882862316245,0.42799999999999727
5,2025,18,Kick Sauber,17.0,14.0,90.82,11.0,8.333333333333334,2.5166114784235836,1.661999999999992
6,2025,18,Racing Bulls,11.0,8.0,89.846,10.0,13.0,6.082762530298218,0.6880000000000024
10,2025,18,Alpine,19.0,18.0,91.261,18.0,13.666666666666666,6.658328118479392,2.1029999999999944
12,2025,18,Mercedes,5.0,4.0,89.537,4.0,9.666666666666666,6.0277137733417065,0.3790000000000049
14,2025,18,Aston Martin,7.0,10.0,89.955,15.0,11.666666666666666,7.23417813807024,0.796999999999997
16,2025,18,Ferrari,6.0,7.0,89.784,9.0,9.333333333333334,9.291573243177568,0.6260000000000048
18,2025,18,Aston Martin,13.0,15.0,90.949,17.0,11.0,3.6055512754639896,1.7909999999999968
22,2025,18,Red Bull Racing,12.0,13.0,90.353,6.0,11.0,2.645751311064592,1.1949999999999932
23,2025,18,Williams,14.0,19.0,90.202,13.0,16.333333333333332,6.3508529610858835,1.043999999999997
27,2025,18,Kick Sauber,20.0,11.0,90.141,16.0,12.0,3.6055512754639873,0.9830000000000041
30,2025,18,Racing Bulls,15.0,12.0,90.32,5.0,10.333333333333334,4.725815626252603,1.161999999999992
31,2025,18,Haas F1 Team,18.0,17.0,90.989,14.0,12.333333333333334,8.020806277010646,1.831000000000003
43,2025,18,Alpine,16.0,16.0,90.982,19.0,12.666666666666666,5.686240703077327,1.823999999999998
44,2025,18,Ferrari,8.0,6.0,89.688,8.0,10.0,7.810249675906655,0.5300000000000011
55,2025,18,Williams,10.0,20.0,90.235,3.0,10.0,8.888194417315589,1.0769999999999982
63,2025,18,Mercedes,1.0,1.0,89.158,2.0,5.666666666666667,2.081665999466136,0.0
81,2025,18,McLaren,4.0,3.0,89.524,20.0,14.333333333333334,9.814954576223638,0.36599999999999966
87,2025,18,Haas F1 Team,9.0,9.0,89.868,12.0,10.0,3.4641016151377464,0.7099999999999937
1,2025,19,Red Bull Racing,1.0,1.0,92.51,2.0,1.6666666666666667,1.154700538379259,15.344000000000008
4,2025,19,McLaren,2.0,2.0,92.801,3.0,5.0,0.999999999999995,15.635000000000005
5,2025,19,Kick Sauber,18.0,16.0,94.125,17.0,10.333333333333334,5.8594652770823155,16.959000000000003
6,2025,19,Racing Bulls,16.0,20.0,,11.0,12.333333333333334,4.163331998932263,
10,2025,19,Alpine,19.0,14.0,93.599,19.0,12.333333333333334,1.527525231651933,16.433000000000007
12,2025,19,Mercedes,13.0,7.0,93.044,5.0,6.0,2.6457513110645863,15.878
14,2025,19,Aston Martin,10.0,10.0,93.16,7.0,13.333333333333334,6.506407098647714,15.994
16,2025,19,Ferrari,3.0,3.0,92.807,6.0,2.3333333333333335,1.154700538379246,15.641000000000005
18,2025,19,Aston Martin,12.0,18.0,94.54,13.0,17.333333333333332,2.5166114784235827,17.37400000000001
22,2025,19,Red Bull Racing,7.0,13.0,93.466,12.0,12.0,2.000000000000002,16.299999999999997
23,2025,19,Williams,14.0,19.0,94.69,14.0,12.666666666666666,3.511884584284246,17.524
27,2025,19,Kick Sauber,8.0,11.0,93.334,20.0,13.666666666666666,6.0277137733417065,16.168000000000006
30,2025,19,Racing Bulls,11.0,12.0,93.36,15.0,9.666666666666666,5.033222956847162,16.194000000000003
31,2025,19,Haas F1 Team,15.0,17.0,94.136,18.0,13.0,4.358898943540679,16.97
43,2025,19,Alpine,17.0,15.0,94.039,16.0,12.333333333333334,3.214550253664318,16.873000000000005
44,2025,19,Ferrari,4.0,5.0,92.912,8.0,8.0,10.392304845413262,15.74600000000001
55,2025,19,Williams,20.0,9.0,93.124,10.0,8.666666666666666,9.865765724632496,15.957999999999998
63,2025,19,Mercedes,6.0,4.0,92.826,1.0,5.666666666666667,0.577350269189638,15.659999999999997
81,2025,19,McLaren,5.0,6.0,93.084,4.0,5.666666666666667,2.0816659994661184,15.918000000000006
87,2025,19,Haas F1 Team,9.0,8.0,93.139,9.0,11.0,1.7320508075688628,15.972999999999999
1,2025,20,Red Bull Racing,3.0,5.0,76.07,1.0,2.6666666666666665,2.886751345948132,6.048999999999992
4,2025,20,McLaren,1.0,1.0,75.586,2.0,4.333333333333333,4.041451884327378,5.564999999999998
5,2025,20,Kick Sauber,10.0,16.0,77.412,18.0,13.333333333333334,5.033222956847166,7.391000000000005
6,2025,20,Racing Bulls,13.0,9.0,76.252,16.0,17.0,0.9999999999999885,6.2309999999999945
10,2025,20,Alpine,15.0,18.0,77.546,19.0,9.333333333333334,2.081665999466116,7.525000000000006
12,2025,20,Mercedes,6.0,6.0,76.118,13.0,7.333333333333333,4.932882862316245,6.096999999999994
14,2025,20,Aston Martin,20.0,14.0,77.103,10.0,14.0,9.539392014169458,7.081999999999994
16,2025,20,Ferrari,2.0,2.0,75.848,3.0,9.666666666666666,9.073771725877465,5.826999999999998
18,2025,20,Aston Martin,14.0,19.0,77.606,12.0,10.333333333333334,5.033222956847165,7.584999999999994
22,2025,20,Red Bull Racing,11.0,11.0,76.816,7.0,16.333333333333332,6.350852961085884,6.795000000000002
23,2025,20,Williams,12.0,17.0,77.49,14.0,17.333333333333332,4.618802153517006,7.468999999999994
27,2025,20,Kick Sauber,20.0,13.0,77.016,8.0,9.666666666666666,2.0816659994661277,6.9950000000000045
30,2025,20,Racing Bulls,20.0,15.0,76.961,11.0,12.0,3.605551275463982,6.939999999999998
31,2025,20,Haas F1 Team,9.0,12.0,76.837,15.0,10.333333333333334,2.5166114784236133,6.8160000000000025
43,2025,20,Alpine,16.0,20.0,77.67,17.0,13.0,3.6055512754639887,7.649000000000001
44,2025,20,Ferrari,8.0,3.0,75.938,4.0,4.666666666666667,3.055050463303878,5.917000000000002
55,2025,20,Williams,17.0,7.0,76.172,20.0,4.0,2.6457513110645983,6.150999999999996
63,2025,20,Mercedes,7.0,4.0,76.034,6.0,9.666666666666666,8.962886439832502,6.013000000000005
81,2025,20,McLaren,5.0,8.0,76.174,5.0,9.0,4.582575694955835,6.153000000000006
87,2025,20,Haas F1 Team,4.0,10.0,76.46,9.0,10.0,1.732050807568861,6.438999999999993
1,2025,21,Red Bull Racing,3.0,16.0,70.403,3.0,2.6666666666666665,2.886751345948132,0.8920000000000101
4,2025,21,McLaren,1.0,1.0,69.511,1.0,15.333333333333334,8.082903768654772,0.0
5,2025,21,Kick Sauber,20.0,20.0,,10.0,11.666666666666666,2.0816659994661317,
6,2025,21,Racing Bulls,8.0,5.0,69.931,13.0,15.666666666666666,2.5166114784235782,0.4200000000000017
10,2025,21,Alpine,10.0,9.0,69.857,15.0,9.333333333333334,5.6862407030773205,0.34600000000000364
12,2025,21,Mercedes,2.0,2.0,69.685,6.0,8.0,4.358898943540672,0.1740000000000066
14,2025,21,Aston Martin,14.0,11.0,70.001,20.0,9.333333333333334,4.509249752822902,0.4900000000000091
16,2025,21,Ferrari,20.0,3.0,69.801,2.0,3.6666666666666665,1.5275252316519414,0.29000000000000625
18,2025,21,Aston Martin,16.0,14.0,70.041,14.0,11.666666666666666,7.6376261582597325,0.5300000000000011
22,2025,21,Red Bull Racing,17.0,19.0,70.711,11.0,14.0,6.08276253029822,1.2000000000000028
23,2025,21,Williams,11.0,12.0,70.053,12.0,15.666666666666666,4.041451884327379,0.5420000000000016
27,2025,21,Kick Sauber,9.0,10.0,69.985,20.0,19.666666666666668,0.5773502691896132,0.47400000000000375
30,2025,21,Racing Bulls,7.0,7.0,69.95,20.0,15.0,5.567764362830017,0.43900000000000716
31,2025,21,Haas F1 Team,12.0,17.0,70.438,9.0,4.666666666666667,3.0550504633039512,0.9270000000000067
43,2025,21,Alpine,15.0,18.0,70.632,16.0,16.0,3.9999999999999996,1.1210000000000093
44,2025,21,Ferrari,20.0,13.0,70.016,8.0,6.333333333333333,4.041451884327371,0.5050000000000097
55,2025,21,Williams,13.0,15.0,70.184,17.0,9.666666666666666,9.073771725877464,0.6730000000000018
63,2025,21,Mercedes,4.0,6.0,69.88,7.0,4.333333333333333,3.5118845842842457,0.3689999999999998
81,2025,21,McLaren,5.0,4.0,69.835,5.0,7.666666666666667,2.516611478423574,0.32399999999999807
87,2025,21,Haas F1 Team,6.0,8.0,69.755,4.0,7.333333333333333,2.8867513459481158,0.24399999999999977
1,2025,22,Red Bull Racing,1.0,2.0,108.257,3.0,2.3333333333333335,2.3094010767585074,24.812000000000012
4,2025,22,McLaren,20.0,1.0,107.934,1.0,5.666666666666667,0.577350269189646,24.489000000000004
5,2025,22,Kick Sauber,20.0,18.0,116.674,20.0,13.666666666666666,5.507570547286102,33.22900000000001
6,2025,22,Racing Bulls,6.0,8.0,109.554,8.0,14.333333333333334,5.686240703077325,26.10900000000001
10,2025,22,Alpine,13.0,10.0,111.54,10.0,15.666666666666666,3.785938897200177,28.095000000000013
12,2025,22,Mercedes,3.0,17.0,116.314,2.0,7.0,5.56776436283002,32.869
14,2025,22,Aston Martin,11.0,7.0,109.466,14.0,12.666666666666666,6.658328118479395,26.021
16,2025,22,Ferrari,4.0,9.0,109.872,20.0,2.6666666666666665,1.1547005383792455,26.427000000000007
18,2025,22,Aston Martin,20.0,12.0,112.85,16.0,11.0,3.605551275463987,29.405
22,2025,22,Red Bull Racing,12.0,19.0,116.798,17.0,9.333333333333334,1.5275252316519392,33.35300000000001
23,2025,22,Williams,20.0,16.0,116.22,11.0,15.666666666666666,3.7859388972001815,32.775000000000006
27,2025,22,Kick Sauber,7.0,11.0,112.781,9.0,10.666666666666666,3.7859388972001797,29.336000000000013
30,2025,22,Racing Bulls,14.0,6.0,109.062,7.0,10.666666666666666,4.725815626252603,25.617000000000004
31,2025,22,Haas F1 Team,9.0,13.0,112.987,12.0,12.0,5.000000000000009,29.542
43,2025,22,Alpine,15.0,15.0,113.683,15.0,16.333333333333332,3.2145502536643176,30.238000000000014
44,2025,22,Ferrari,8.0,20.0,117.115,20.0,9.666666666666666,8.02080627701064,33.67
55,2025,22,Williams,5.0,3.0,108.296,13.0,8.333333333333334,8.386497083606082,24.851000000000013
63,2025,22,Mercedes,2.0,4.0,108.803,4.0,3.0,1.9999999999999993,25.358000000000004
81,2025,22,McLaren,20.0,5.0,108.961,5.0,6.0,0.9999999999999728,25.516000000000005
87,2025,22,Haas F1 Team,10.0,14.0,113.094,6.0,6.333333333333333,2.5166114784235667,29.649
1,2025,23,Red Bull Racing,1.0,3.0,79.651,1.0,2.3333333333333335,2.3094010767585074,0.2639999999999958
4,2025,23,McLaren,4.0,2.0,79.495,20.0,12.0,7.211102550927986,0.10800000000000409
5,2025,23,Kick Sauber,13.0,14.0,80.534,20.0,16.666666666666668,5.773502691896257,1.1470000000000056
6,2025,23,Racing Bulls,18.0,6.0,80.114,6.0,11.0,6.999999999999999,0.7270000000000039
10,2025,23,Alpine,16.0,9.0,80.324,13.0,12.666666666666666,7.5055534994651305,0.9369999999999976
12,2025,23,Mercedes,5.0,5.0,79.846,3.0,3.6666666666666665,2.081665999466123,0.4590000000000032
14,2025,23,Aston Martin,7.0,8.0,80.219,11.0,9.666666666666666,2.3094010767585194,0.8319999999999936
16,2025,23,Ferrari,8.0,10.0,80.343,4.0,3.3333333333333335,1.1547005383792455,0.9560000000000031
18,2025,23,Aston Martin,17.0,19.0,81.058,20.0,18.333333333333332,2.886751345948126,1.6710000000000065
22,2025,23,Red Bull Racing,10.0,16.0,80.761,12.0,11.333333333333334,2.081665999466131,1.3739999999999952
23,2025,23,Williams,11.0,15.0,80.629,20.0,18.333333333333332,2.8867513459481273,1.2420000000000044
27,2025,23,Kick Sauber,20.0,11.0,80.353,7.0,11.666666666666666,7.2341781380702335,0.965999999999994
30,2025,23,Racing Bulls,9.0,12.0,80.433,14.0,14.666666666666666,1.15470053837923,1.0460000000000065
31,2025,23,Haas F1 Team,15.0,17.0,80.864,9.0,15.333333333333334,5.686240703077324,1.4770000000000039
43,2025,23,Alpine,14.0,20.0,81.137,15.0,16.333333333333332,3.214550253664317,1.75
44,2025,23,Ferrari,12.0,18.0,80.907,8.0,7.333333333333333,5.033222956847162,1.519999999999996
55,2025,23,Williams,3.0,7.0,80.251,5.0,4.666666666666667,1.5275252316519494,0.8640000000000043
63,2025,23,Mercedes,6.0,4.0,79.662,2.0,2.3333333333333335,1.5275252316519459,0.2750000000000057
81,2025,23,McLaren,2.0,1.0,79.387,20.0,10.0,8.888194417315587,0.0
87,2025,23,Haas F1 Team,20.0,13.0,80.438,10.0,6.666666666666667,3.05505046330388,1.051000000000002
1,2025,24,Red Bull Racing,1.0,1.0,82.207,1.0,2.6666666666666665,2.886751345948132,0.0
4,2025,24,McLaren,3.0,2.0,82.408,4.0,5.0,4.5825756949558425,0.20100000000000762
5,2025,24,Kick Sauber,11.0,7.0,82.874,13.0,14.333333333333334,5.131601439446884,0.6670000000000016
6,2025,24,Racing Bulls,17.0,9.0,82.997,18.0,14.333333333333334,7.2341781380702335,0.7900000000000063
10,2025,24,Alpine,19.0,19.0,83.468,16.0,9.333333333333334,5.859465277082308,1.26100000000001
12,2025,24,Mercedes,15.0,14.0,82.894,5.0,3.3333333333333335,1.5275252316519323,0.6870000000000118
14,2025,24,Aston Martin,6.0,6.0,82.861,7.0,7.666666666666667,1.1547005383792956,0.6540000000000106
16,2025,24,Ferrari,4.0,5.0,82.73,8.0,4.333333333333333,3.214550253664316,0.5230000000000103
18,2025,24,Aston Martin,10.0,15.0,83.097,17.0,17.0,2.999999999999998,0.8900000000000006
22,2025,24,Red Bull Racing,14.0,10.0,83.034,10.0,11.666666666666666,1.527525231651945,0.8270000000000124
23,2025,24,Williams,16.0,17.0,83.416,11.0,12.333333333333334,2.3094010767585016,1.2090000000000032
27,2025,24,Kick Sauber,9.0,18.0,83.45,20.0,16.0,6.928203230275506,1.2430000000000092
30,2025,24,Racing Bulls,18.0,13.0,83.077,9.0,13.333333333333334,4.041451884327374,0.8700000000000045
31,2025,24,Haas F1 Team,7.0,8.0,82.913,15.0,14.666666666666666,5.507570547286101,0.7060000000000031
43,2025,24,Alpine,20.0,20.0,83.89,14.0,18.0,3.4641016151377535,1.683000000000007
44,2025,24,Ferrari,8.0,16.0,83.394,12.0,9.333333333333334,4.618802153517002,1.1870000000000118
55,2025,24,Williams,13.0,12.0,83.042,3.0,3.6666666666666665,2.081665999466137,0.835000000000008
63,2025,24,Mercedes,5.0,4.0,82.645,6.0,5.0,0.9999999999999987,0.4380000000000024
81,2025,24,McLaren,2.0,3.0,82.437,2.0,5.0,4.358898943540669,0.23000000000000398
87,2025,24,Haas F1 Team,12.0,11.0,83.041,20.0,12.0,7.2111025509279765,0.8340000000000032
